CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
917743537,41,BRONX,12/31/2021,20:03:00,12/31/2021,21:15:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,RESIDENCE - APT. HOUSE,12/31/2021,1012798,239834,40.82492658,-73.89685112,"(40.82492658300004, -73.89685112499996)"
516973379,24,MANHATTAN,12/31/2021,6:25:00,12/31/2021,6:28:00,COMPLETED,,N.Y. POLICE DEPT,348,MISDEMEANOR,,VEHICLE AND TRAFFIC LAWS,,916,LEAVING SCENE-ACCIDENT-PERSONA,STREET,12/31/2021,994255,231823,40.80297909,-73.96386307,"(40.80297908800003, -73.96386306999993)"
351513319,62,BROOKLYN,12/31/2021,15:00:00,12/31/2021,15:10:00,COMPLETED,,N.Y. POLICE DEPT,355,MISDEMEANOR,FRONT OF,OFFENSES AGAINST THE PERSON,,115,RECKLESS ENDANGERMENT 2,RESIDENCE - APT. HOUSE,12/31/2021,984894,158921,40.60288591,-73.99768226,"(40.602885911000044, -73.99768226299993)"
924145153,103,QUEENS,12/31/2021,7:08:00,12/31/2021,7:09:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,12/31/2021,1039793,195661,40.70355491,-73.79967739,"(40.70355491400005, -73.79967738599998)"
388963713,23,MANHATTAN,12/31/2021,19:10:00,12/31/2021,19:17:00,COMPLETED,,N.Y. HOUSING POLICE,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,113,"MENACING,UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,12/31/2021,999155,226676,40.78884506,-73.94617554,"(40.788845063000046, -73.94617553799998)"
895526849,81,BROOKLYN,12/31/2021,0:00:00,12/31/2021,1:30:00,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",RESIDENCE - APT. HOUSE,12/31/2021,1004139,189408,40.68654385,-73.92828717,"(40.686543845000074, -73.92828717399993)"
398687433,10,MANHATTAN,12/31/2021,17:35:00,12/31/2021,17:50:00,COMPLETED,,N.Y. HOUSING POLICE,109,FELONY,INSIDE,GRAND LARCENY,,401,"LARCENY,GRAND BY ACQUIRING LOS",RESIDENCE - PUBLIC HOUSING,12/31/2021,983756,212070,40.74876794,-74.00178434,"(40.748767935000046, -74.00178434099996)"
486256756,62,BROOKLYN,12/31/2021,1:55:00,12/31/2021,2:26:00,COMPLETED,,N.Y. POLICE DEPT,347,MISDEMEANOR,FRONT OF,INTOXICATED & IMPAIRED DRIVING,,905,"INTOXICATED DRIVING,ALCOHOL",STREET,12/31/2021,989523,157743,40.59965099,-73.9810132,"(40.59965099400005, -73.98101319599994)"
916401088,75,BROOKLYN,12/31/2021,5:19:00,,,COMPLETED,,N.Y. POLICE DEPT,118,FELONY,,DANGEROUS WEAPONS,,792,WEAPONS POSSESSION 1 & 2,STREET,12/31/2021,1015970,177876,40.65485662,-73.88568214,"(40.65485661500002, -73.88568214099996)"
545715761,19,MANHATTAN,12/31/2021,20:30:00,12/31/2021,20:40:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",DEPARTMENT STORE,12/31/2021,996773,223149,40.77916808,-73.95478415,"(40.77916808200007, -73.95478414599995)"
863446577,14,MANHATTAN,12/31/2021,11:18:00,,,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,,GRAND LARCENY,,415,"LARCENY,GRAND FROM PERSON,PICK",STREET,12/31/2021,988650,214286,40.75484922,-73.98411999,"(40.754849215000036, -73.98411999099994)"
796011563,75,BROOKLYN,12/31/2021,2:30:00,12/31/2021,4:00:00,COMPLETED,,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,,213,"BURGLARY,COMMERCIAL,NIGHT",DRY CLEANER/LAUNDRY,12/31/2021,1014878,180047,40.66081937,-73.88960786,"(40.66081937400003, -73.88960785799998)"
847579375,47,BRONX,12/31/2021,10:15:00,,,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,12/31/2021,1025365,258586,40.87634565,-73.85132882,"(40.87634564800004, -73.85132881599996)"
473741941,18,MANHATTAN,12/31/2021,21:00:00,12/31/2021,21:06:00,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,,443,"LARCENY,GRAND OF BICYCLE",STREET,12/31/2021,988600,218831,40.7673241,-73.98429752,"(40.767324100000046, -73.98429752099996)"
686364039,67,BROOKLYN,12/31/2021,17:10:00,12/31/2021,17:10:00,COMPLETED,,N.Y. POLICE DEPT,353,MISDEMEANOR,REAR OF,UNAUTHORIZED USE OF A VEHICLE,,462,UNAUTHORIZED USE VEHICLE 3,RESIDENCE-HOUSE,12/31/2021,1008697,176523,40.65116599,-73.91189901,"(40.65116599100002, -73.91189901299998)"
546348846,44,BRONX,12/31/2021,17:00:00,12/31/2021,17:05:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,338,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,12/31/2021,1006682,243781,40.83577761,-73.91893639,"(40.83577761300006, -73.91893639399994)"
906432297,106,QUEENS,12/31/2021,5:00:00,12/31/2021,5:12:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,12/31/2021,1030094,188613,40.68426538,-73.83470614,"(40.68426538000005, -73.83470613999998)"
646687989,46,BRONX,12/31/2021,0:43:00,12/31/2021,0:45:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,12/31/2021,1012930,252568,40.85987725,-73.89631972,"(40.859877246000046, -73.89631972299998)"
415301667,79,BROOKLYN,12/31/2021,3:45:00,12/31/2021,4:00:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,113,"MENACING,UNCLASSIFIED",RESIDENCE - APT. HOUSE,12/31/2021,997447,187572,40.68151695,-73.95242028,"(40.68151695100005, -73.95242027799998)"
210891277,69,BROOKLYN,12/31/2021,18:55:00,12/31/2021,19:00:00,COMPLETED,,N.Y. POLICE DEPT,348,MISDEMEANOR,,VEHICLE AND TRAFFIC LAWS,,916,LEAVING SCENE-ACCIDENT-PERSONA,STREET,12/31/2021,1010248,173393,40.6425704,-73.90632156,"(40.642570404000026, -73.90632156399994)"
323106032,103,QUEENS,12/31/2021,18:00:00,12/31/2021,22:00:00,COMPLETED,,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE-HOUSE,12/31/2021,1037233,190977,40.69071415,-73.80894722,"(40.690714150000076, -73.80894721999994)"
753814888,67,BROOKLYN,12/31/2021,20:00:00,12/31/2021,20:10:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,114,OBSTR BREATH/CIRCUL,STREET,12/31/2021,1004394,176572,40.65131132,-73.92740607,"(40.65131131800007, -73.92740606799998)"
926896165,107,QUEENS,12/31/2021,15:00:00,12/31/2021,17:30:00,COMPLETED,,N.Y. POLICE DEPT,351,MISDEMEANOR,REAR OF,CRIMINAL MISCHIEF & RELATED OF,,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",RESIDENCE-HOUSE,12/31/2021,1040796,198235,40.71061357,-73.79603831,"(40.710613565000074, -73.79603831499998)"
973473711,84,BROOKLYN,12/31/2021,11:46:00,12/31/2021,11:49:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,12/31/2021,986598,190448,40.68942044,-73.99153484,"(40.68942044000005, -73.99153483799995)"
490375164,40,BRONX,12/31/2021,3:00:00,12/31/2021,3:46:00,COMPLETED,,N.Y. POLICE DEPT,105,FELONY,,ROBBERY,,397,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,12/31/2021,1007090,233232,40.80682255,-73.91749786,"(40.80682255100004, -73.91749786299994)"
811656746,13,MANHATTAN,12/31/2021,10:15:00,12/31/2021,10:30:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,12/31/2021,987044,210692,40.74498524,-73.98991822,"(40.74498524300003, -73.98991821599996)"
488793350,120,,12/31/2021,19:23:00,,,COMPLETED,,N.Y. POLICE DEPT,101,FELONY,OUTSIDE,MURDER & NON-NEGL. MANSLAUGHTER,,,,,12/31/2021,966127,162589,40.61293531,-74.06527594,"(40.61293530900008, -74.06527594399995)"
245009860,101,QUEENS,12/31/2021,13:30:00,12/31/2021,13:30:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",HOSPITAL,12/31/2021,1052908,157429,40.59852476,-73.7527656,"(40.59852476000003, -73.75276559599996)"
582174982,90,BROOKLYN,12/31/2021,0:45:00,12/31/2021,0:55:00,COMPLETED,,N.Y. HOUSING POLICE,578,VIOLATION,FRONT OF,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,12/31/2021,999941,195917,40.70441798,-73.94340884,"(40.70441797600006, -73.94340884199994)"
319873029,106,QUEENS,12/31/2021,4:35:00,12/31/2021,4:39:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",DRUG STORE,12/31/2021,1034549,185629,40.6760508,-73.81866549,"(40.67605079800006, -73.81866549099993)"
954934340,79,BROOKLYN,12/31/2021,2:45:00,12/31/2021,3:30:00,COMPLETED,,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,12/31/2021,998729,192685,40.69554896,-73.9477871,"(40.69554895700002, -73.94778709999997)"
337365561,40,BRONX,12/31/2021,16:15:00,12/31/2021,16:36:00,COMPLETED,,N.Y. POLICE DEPT,121,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",RESIDENCE - APT. HOUSE,12/31/2021,1003766,237431,40.8183556,-73.92949274,"(40.818355601000064, -73.92949273899995)"
206054063,79,BROOKLYN,12/31/2021,0:30:00,12/31/2021,1:00:00,COMPLETED,,N.Y. POLICE DEPT,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - APT. HOUSE,12/31/2021,1001329,187143,40.68033281,-73.938425,"(40.68033280500004, -73.93842499899995)"
762473413,79,BROOKLYN,12/31/2021,11:53:00,12/31/2021,12:20:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,RESIDENCE - APT. HOUSE,12/31/2021,1000922,186700,40.67911765,-73.93989349,"(40.67911764600007, -73.93989348699995)"
941148009,63,BROOKLYN,12/31/2021,17:30:00,12/31/2021,17:45:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,12/31/2021,1004445,166064,40.62246899,-73.92725372,"(40.62246898600006, -73.927253722)"
486805655,19,MANHATTAN,12/31/2021,6:30:00,12/31/2021,6:40:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,STREET,12/31/2021,996551,223272,40.779506,-73.9555855,"(40.77950599700006, -73.95558550399994)"
943841620,23,MANHATTAN,12/31/2021,13:30:00,12/31/2021,13:41:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,RESIDENCE - APT. HOUSE,12/31/2021,999183,228508,40.79387336,-73.94607035,"(40.793873362000056, -73.94607034999996)"
138149145,40,BRONX,12/31/2021,15:35:00,12/31/2021,15:37:00,COMPLETED,,N.Y. TRANSIT POLICE,578,VIOLATION,,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",TRANSIT - NYC SUBWAY,12/31/2021,1005028,234516,40.81035186,-73.92494233,"(40.810351863000044, -73.92494232599995)"
886858294,83,BROOKLYN,12/31/2021,19:20:00,12/31/2021,19:25:00,COMPLETED,,N.Y. POLICE DEPT,359,MISDEMEANOR,FRONT OF,OFFENSES AGAINST PUBLIC ADMINI,,748,"CONTEMPT,CRIMINAL",STREET,12/31/2021,1010024,187794,40.68209861,-73.90707367,"(40.68209860600007, -73.90707366799995)"
521437241,19,MANHATTAN,12/31/2021,8:43:00,12/31/2021,8:50:00,COMPLETED,,N.Y. POLICE DEPT,359,MISDEMEANOR,INSIDE,OFFENSES AGAINST PUBLIC ADMINI,,749,VIOLATION OF ORDER OF PROTECTI,RESIDENCE - APT. HOUSE,12/31/2021,998456,224929,40.78405117,-73.94870351,"(40.78405116600004, -73.94870350599997)"
663161846,48,BRONX,12/31/2021,15:55:00,12/31/2021,16:00:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,12/31/2021,1015600,246925,40.84437982,-73.88669374,"(40.84437981800004, -73.88669374199996)"
681495148,100,QUEENS,12/31/2021,17:30:00,12/31/2021,17:34:00,COMPLETED,,N.Y. HOUSING POLICE,578,VIOLATION,FRONT OF,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,12/31/2021,1039762,154988,40.59191681,-73.80012391,"(40.59191681200008, -73.80012390599995)"
740369134,46,BRONX,12/31/2021,23:35:00,12/31/2021,23:39:00,COMPLETED,,N.Y. POLICE DEPT,118,FELONY,FRONT OF,DANGEROUS WEAPONS,,792,WEAPONS POSSESSION 1 & 2,STREET,12/31/2021,1011115,250178,40.85332312,-73.90289074,"(40.853323123000045, -73.90289074399993)"
445081504,43,BRONX,12/31/2021,16:40:00,12/31/2021,17:00:00,COMPLETED,,N.Y. POLICE DEPT,105,FELONY,INSIDE,ROBBERY,,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",PARK/PLAYGROUND,12/31/2021,1024657,244480,40.83763222,-73.85397398,"(40.83763221600003, -73.85397398299993)"
829938513,73,BROOKLYN,12/31/2021,10:44:00,12/31/2021,10:48:00,COMPLETED,,N.Y. POLICE DEPT,126,FELONY,FRONT OF,MISCELLANEOUS PENAL LAW,,117,RECKLESS ENDANGERMENT 1,STREET,12/31/2021,1008676,178766,40.65732259,-73.91196657,"(40.65732259300006, -73.91196656999993)"
836246950,72,BROOKLYN,12/31/2021,12:13:00,12/31/2021,12:26:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,12/31/2021,981530,173860,40.64388995,-74.00980274,"(40.64388995400003, -74.00980274499993)"
616220941,114,QUEENS,12/31/2021,12:30:00,12/31/2021,12:30:00,COMPLETED,,N.Y. POLICE DEPT,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",STREET,12/31/2021,1009353,224151,40.78189153,-73.90935731,"(40.781891531000035, -73.90935730799998)"
981970644,40,BRONX,12/31/2021,17:10:00,12/31/2021,17:25:00,COMPLETED,,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - PUBLIC HOUSING,12/31/2021,1007753,235353,40.81264237,-73.91509552,"(40.81264236700008, -73.91509552299993)"
773341112,73,BROOKLYN,12/31/2021,20:45:00,12/31/2021,20:49:00,COMPLETED,,N.Y. POLICE DEPT,118,FELONY,,DANGEROUS WEAPONS,,792,WEAPONS POSSESSION 1 & 2,STREET,12/31/2021,1008245,183796,40.67113,-73.91350205,"(40.67113000200004, -73.91350205499998)"
517931151,103,QUEENS,12/31/2021,4:00:00,12/31/2021,6:00:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE-HOUSE,12/31/2021,1044422,197785,40.70935451,-73.7829633,"(40.709354510000026, -73.782963297)"
257246911,52,BRONX,12/31/2021,18:30:00,12/31/2021,18:50:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,RESIDENCE - APT. HOUSE,12/31/2021,1014313,254676,40.86565846,-73.89131056,"(40.86565846400004, -73.89131055799999)"
685455851,109,QUEENS,12/31/2021,22:00:00,12/31/2021,22:10:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",BAR/NIGHT CLUB,12/31/2021,1038599,216816,40.76162747,-73.80381283,"(40.76162747100005, -73.80381282999997)"
311796412,109,QUEENS,12/31/2021,3:52:00,12/31/2021,3:56:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",STREET,12/31/2021,1040129,216468,40.76066276,-73.79829276,"(40.760662764000074, -73.79829275799993)"
360251432,46,BRONX,12/31/2021,11:30:00,12/31/2021,11:40:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",STREET,12/31/2021,1011176,248451,40.84858284,-73.90267718,"(40.84858283500005, -73.90267717899997)"
954108575,33,MANHATTAN,12/31/2021,1:57:00,12/31/2021,2:25:00,COMPLETED,,N.Y. TRANSIT POLICE,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",TRANSIT - NYC SUBWAY,12/31/2021,1000998,245665,40.84096125,-73.9394726,"(40.840961253000046, -73.93947259699996)"
345150129,14,MANHATTAN,12/31/2021,11:00:00,12/31/2021,11:30:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,12/31/2021,987310,212945,40.75116907,-73.98895723,"(40.751169074000074, -73.98895722599997)"
650955661,33,MANHATTAN,12/31/2021,3:20:00,12/31/2021,3:30:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,RESIDENCE - APT. HOUSE,12/31/2021,1001361,246032,40.84196787,-73.93815974,"(40.84196786600006, -73.93815974499995)"
722519121,19,MANHATTAN,12/31/2021,12:30:00,12/31/2021,12:37:00,COMPLETED,,N.Y. POLICE DEPT,348,MISDEMEANOR,,VEHICLE AND TRAFFIC LAWS,,916,LEAVING SCENE-ACCIDENT-PERSONA,STREET,12/31/2021,997349,222203,40.77657073,-73.9527062,"(40.776570726000045, -73.95270620299993)"
582641934,62,BROOKLYN,12/31/2021,7:34:00,12/31/2021,12:45:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,12/31/2021,986659,165094,40.61982923,-73.99132393,"(40.619829225000046, -73.99132393099995)"
679070252,47,BRONX,12/31/2021,18:40:00,12/31/2021,18:47:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,113,"MENACING,UNCLASSIFIED",RESIDENCE-HOUSE,12/31/2021,1027056,260514,40.88162936,-73.84520182,"(40.88162936400005, -73.84520181999993)"
987622467,77,BROOKLYN,12/31/2021,10:00:00,12/31/2021,10:10:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,DRY CLEANER/LAUNDRY,12/31/2021,996040,184098,40.67198359,-73.95749923,"(40.671983590000025, -73.95749922599998)"
347286979,34,MANHATTAN,12/31/2021,0:00:00,12/31/2021,0:18:00,COMPLETED,,N.Y. POLICE DEPT,107,FELONY,FRONT OF,BURGLARY,,243,"BURGLARY,UNCLASSIFIED,NIGHT",RESIDENCE - APT. HOUSE,12/31/2021,1000424,249547,40.85161727,-73.94153772,"(40.85161727100007, -73.94153772299995)"
279579824,105,QUEENS,12/31/2021,3:13:00,12/31/2021,4:30:00,COMPLETED,,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,,213,"BURGLARY,COMMERCIAL,NIGHT",FAST FOOD,12/31/2021,1051720,182165,40.66642871,-73.75679623,"(40.66642871200002, -73.75679623499997)"
684062481,100,QUEENS,12/31/2021,3:50:00,12/31/2021,4:15:00,COMPLETED,,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,12/31/2021,1037554,154246,40.58989373,-73.8080799,"(40.58989372800004, -73.80807989899995)"
301806530,63,BROOKLYN,12/31/2021,9:30:00,12/31/2021,9:40:00,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,433,"LARCENY,GRAND FROM STORE-SHOPL",DEPARTMENT STORE,12/31/2021,1004680,171317,40.63688682,-73.92639129,"(40.63688682200007, -73.92639128899998)"
136438525,75,BROOKLYN,12/31/2021,14:00:00,12/31/2021,14:24:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,12/31/2021,1018885,176262,40.65041562,-73.87518474,"(40.65041561900005, -73.87518474299998)"
536464946,44,BRONX,12/31/2021,17:00:00,12/31/2021,17:08:00,COMPLETED,,N.Y. POLICE DEPT,105,FELONY,INSIDE,ROBBERY,,396,"ROBBERY,BEGIN AS SHOPLIFTING",DEPARTMENT STORE,12/31/2021,1003382,238834,40.82220728,-73.93087608,"(40.822207280000036, -73.93087607899997)"
707824536,61,BROOKLYN,12/31/2021,4:17:00,12/31/2021,4:40:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,12/31/2021,993235,154927,40.59191866,-73.96764991,"(40.59191865500002, -73.96764990799994)"
612535270,94,BROOKLYN,12/31/2021,17:40:00,12/31/2021,17:50:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",DRUG STORE,12/31/2021,994565,201621,40.720082,-73.96278968,"(40.72008200000005, -73.962789677)"
700029156,104,QUEENS,12/31/2021,11:10:00,12/31/2021,11:17:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,12/31/2021,1010496,203229,40.72446265,-73.90531173,"(40.72446265200006, -73.90531172599998)"
220792935,106,QUEENS,12/31/2021,19:50:00,12/31/2021,19:55:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",STREET,12/31/2021,1033389,189532,40.68677014,-73.822819,"(40.68677014100007, -73.82281900399995)"
272445933,73,BROOKLYN,12/31/2021,1:10:00,12/31/2021,1:10:00,COMPLETED,,N.Y. HOUSING POLICE,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - PUBLIC HOUSING,12/31/2021,1006542,182069,40.66639423,-73.91964689,"(40.66639422500003, -73.91964689299994)"
190513898,62,BROOKLYN,12/31/2021,5:30:00,12/31/2021,5:30:00,COMPLETED,,N.Y. POLICE DEPT,352,MISDEMEANOR,INSIDE,CRIMINAL TRESPASS,,205,"TRESPASS 2, CRIMINAL",RESIDENCE - APT. HOUSE,12/31/2021,980959,162040,40.61144634,-74.01185453,"(40.61144634200008, -74.01185453199997)"
766184748,102,QUEENS,12/31/2021,10:20:00,12/31/2021,10:40:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,HOSPITAL,12/31/2021,1035310,194572,40.70059287,-73.8158542,"(40.70059287300006, -73.81585419699996)"
824126094,34,MANHATTAN,12/31/2021,14:46:00,12/31/2021,14:51:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",DRUG STORE,12/31/2021,1005779,255288,40.86736316,-73.92216272,"(40.86736315600007, -73.92216271599993)"
185452498,105,QUEENS,12/31/2021,19:35:00,12/31/2021,19:39:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,,ASSAULT 3 & RELATED OFFENSES,QUEENS VILLAGE VETERANS PLAZA,113,"MENACING,UNCLASSIFIED",PARK/PLAYGROUND,12/31/2021,1057395,201036,40.71817996,-73.73613511,"(40.71817995600002, -73.73613510799998)"
540211480,47,BRONX,12/31/2021,14:25:00,12/31/2021,14:30:00,COMPLETED,,N.Y. POLICE DEPT,110,FELONY,FRONT OF,GRAND LARCENY OF MOTOR VEHICLE,,441,"LARCENY,GRAND OF AUTO",STREET,12/31/2021,1022164,256137,40.86963823,-73.86291753,"(40.869638233000046, -73.86291753299997)"
889329446,33,MANHATTAN,12/31/2021,1:00:00,12/31/2021,1:30:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,12/31/2021,1001936,245282,40.8399082,-73.93608359,"(40.83990820100007, -73.93608358699998)"
489442180,1,MANHATTAN,12/31/2021,9:08:00,12/31/2021,9:10:00,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,433,"LARCENY,GRAND FROM STORE-SHOPL",DEPARTMENT STORE,12/31/2021,981078,199628,40.71461714,-74.01144362,"(40.714617135000026, -74.01144362299993)"
